trial_id,pt_test_acc,pt_uniform_accuracy,pt_gaussian_accuracy,pt_saltandpepper_accuracy,pt_spatial_accuracy,tf_test_acc,tf_uniform_accuracy,tf_gaussian_accuracy,tf_saltandpepper_accuracy,tf_spatial_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
d933aae6,0.10000000027939678,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.10000000149011612,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.10000000017695126,3.263637065887451,True,,,2,9a58cfcadee54acdbbcd79d2d5158749,2020-11-14_12-59-06,1605358746,997.3040978908539,199557,thetagpu19,140.221.68.29,997.3040978908539,0,2,"7_batch_size=125,dropout=0.52071,epochs=58,learning_rate=0.020211",0.020210853969228917,0.5207115751563984,58,125
d93638b0,0.09999999836087227,0.1,0.1,0.1,0.1,0.10000000149011612,0.1,0.1,0.1,0.1,0.09999999998509884,0.011761665344238281,True,,,2,e4e2df7c9e6840a78acddeeeeaba46b7,2020-11-14_13-50-49,1605361849,4100.255619287491,199686,thetagpu19,140.221.68.29,4100.255619287491,0,2,"8_batch_size=25,dropout=0.6004,epochs=52,learning_rate=0.0028274",0.0028274207187897033,0.6004025701492866,52,25
d93898e4,0.10000144796712059,0.10000144782753477,0.10000144782753477,0.10000144782753477,0.10000144782753477,0.10000000149011612,0.09997611084567608,0.09997611084567608,0.09997611084567608,0.09997611084567608,0.099991168415008,0.012116432189941406,True,,,2,24369424e9204a78add75214cedc5b3d,2020-11-14_13-09-25,1605359365,951.3216576576233,199730,thetagpu19,140.221.68.29,951.3216576576233,0,2,"9_batch_size=286,dropout=0.22792,epochs=83,learning_rate=0.028264",0.02826399788279748,0.22791832749125238,83,286
65ac3636,0.1000000016486391,0.09999999999999996,0.09999999999999996,0.09999999999999996,0.09999999999999996,0.10000000149011612,0.09971661193828438,0.09971661193828438,0.09971661193828438,0.09971661193828438,0.09988664508918926,0.013364076614379883,True,,,2,c7e26055b1c64325930f8f90bda9d5d2,2020-11-14_13-12-41,1605359561,1123.054364681244,199670,thetagpu19,140.221.68.29,1123.054364681244,0,2,"10_batch_size=215,dropout=0.58463,epochs=91,learning_rate=0.027864",0.027864461526102995,0.5846340050810281,91,215
6730710e,0.09811617047167741,0.09811616954474099,0.09811616954474099,0.09811616954474099,0.09811616954474099,0.10000000149011612,0.09811616954474098,0.09811616954474098,0.09811616954474098,0.09811616954474098,0.09830455283197215,0.01201319694519043,True,,,2,8f897264d52c47eeb9203d41d434add8,2020-11-14_14-00-50,1605362450,597.5139379501343,199811,thetagpu19,140.221.68.29,597.5139379501343,0,2,"1_batch_size=196,dropout=0.65768,epochs=22,learning_rate=0.065051",0.06505091464148291,0.6576784357073611,22,196
6736926e,0.10004081477721533,0.10004081459572348,0.10004081459572348,0.10004081459572348,0.10004081459572348,0.10000000149011612,0.09994805415089739,0.09994805415089739,0.09994805415089739,0.09994805415089739,0.09999962912538149,0.012580156326293945,True,,,2,90a38aac78b64d1d9386a43d2ef37278,2020-11-14_14-00-02,1605362402,550.2033231258392,199542,thetagpu19,140.221.68.29,550.2033231258392,0,2,"2_batch_size=223,dropout=0.63388,epochs=15,learning_rate=0.097619",0.09761918271973705,0.6338800351869327,15,223
67389ee2,0.09999999960744253,0.1,0.1,0.1,0.09960175228992432,0.10000000149011612,0.10043807248108323,0.10043807248108323,0.10043807248108323,0.10043807248108323,0.1001354043311816,0.19520878791809082,True,,,2,915e5af895f944a584904ab14369226c,2020-11-14_14-29-54,1605364194,2341.497355222702,199727,thetagpu19,140.221.68.29,2341.497355222702,0,2,"3_batch_size=54,dropout=0.62071,epochs=61,learning_rate=0.037948",0.037947701245625506,0.6207081855242499,61,54
673a9288,0.1000407642230045,0.10004076367052134,0.10004076367052134,0.10004076367052134,0.10004076367052134,0.10000000149011612,0.1000319020030167,0.1000319020030167,0.1000319020030167,0.1000319020030167,0.10003314284072728,0.022554397583007812,True,,,2,89470c04e369471d8de4b69bcae7f645,2020-11-14_14-02-14,1605362534,681.3829140663147,199549,thetagpu19,140.221.68.29,681.3829140663147,0,2,"4_batch_size=233,dropout=0.84882,epochs=51,learning_rate=0.073309",0.07330879822673093,0.8488248313114963,51,233
67421b7a,0.09902951135939243,0.09902951079421671,0.09902951079421671,0.09902951079421671,0.09893048128342248,0.10000000149011612,0.09902951079421672,0.09902951079421672,0.09902951079421672,0.09902951079421672,0.0991166569692448,0.011932849884033203,True,,,2,8f4960678b6d44309592772742b9f5b8,2020-11-14_14-12-51,1605363171,1318.9462039470673,199599,thetagpu19,140.221.68.29,1318.9462039470673,0,2,"5_batch_size=99,dropout=0.61489,epochs=66,learning_rate=0.072558",0.07255784549489389,0.6148861105871621,66,99
6744773a,0.10096914556962025,0.10096914556962025,0.10096914556962025,0.10096914556962025,0.10096914556962025,0.10000000149011612,0.09889240506329114,0.09889240506329114,0.09889240506329114,0.09889240506329114,0.10004153495913819,0.01125478744506836,True,,,2,8c7cfc16d320443981462cdf74d56d62,2020-11-14_14-05-12,1605362712,859.193461894989,199551,thetagpu19,140.221.68.29,859.193461894989,0,2,"6_batch_size=128,dropout=0.76733,epochs=29,learning_rate=0.054406",0.05440575401509121,0.7673305209540817,29,128
6746b61c,0.1001292010769248,0.10012919896640829,0.10012919896640829,0.10012919896640829,0.10012919896640829,0.10000000149011612,0.09985234403839055,0.09985234403839055,0.09985234403839055,0.09985234403839055,0.10000553745862363,0.009546518325805664,True,,,2,bb950d0936914e4980def6e45bdd63e7,2020-11-14_14-02-46,1605362566,714.0310084819794,199735,thetagpu19,140.221.68.29,714.0310084819794,0,2,"7_batch_size=252,dropout=0.80195,epochs=65,learning_rate=0.070657",0.07065726345388773,0.8019497792605483,65,252
674919e8,0.10014925380028895,0.10014925373134329,0.10014925373134329,0.10014925373134329,0.10014925373134329,0.10000000149011612,0.10014925373134329,0.10014925373134329,0.10014925373134329,0.10014925373134329,0.10013432851411513,0.010272026062011719,True,,,2,3879925f2f71437e8556379dc5f35df5,2020-11-14_14-06-16,1605362776,923.2580795288086,199529,thetagpu19,140.221.68.29,923.2580795288086,0,2,"8_batch_size=150,dropout=0.79941,epochs=43,learning_rate=0.048848",0.04884795303171735,0.7994063849141433,43,150
6750a3b6,0.10010237969896373,0.10010238041763045,0.10010238041763045,0.10010238041763045,0.10010238041763045,0.10000000149011612,0.10180872071147098,0.10180872071147098,0.10180872071147098,0.10180872071147098,0.10077467857054856,0.011296510696411133,True,,,2,759482a6fb214545807c4b01d17fa5d3,2020-11-14_14-09-20,1605362960,554.6803679466248,199547,thetagpu19,140.221.68.29,554.6803679466248,0,2,"9_batch_size=301,dropout=0.89955,epochs=37,learning_rate=0.043918",0.043918309590133424,0.899551459429093,37,301
b12a2c0e,0.10001523031833325,0.10001523077090448,0.10001523077090448,0.10001523077090448,0.10001523077090448,0.10000000149011612,0.10001523077090446,0.10001523077090446,0.10001523077090446,0.10001523077090446,0.10001370779756852,0.01035761833190918,True,,,2,86f662b818dd4ffdabda84edc6d04e7e,2020-11-14_14-13-26,1605363206,752.7827391624451,199675,thetagpu19,140.221.68.29,752.7827391624451,0,2,"10_batch_size=213,dropout=0.47032,epochs=54,learning_rate=0.061891",0.06189106488890212,0.4703177227347417,54,213
dcfbf2dc,0.10011990638159447,0.10011990407673861,0.10011990407673861,0.10011990407673861,0.10011990407673861,0.10000000149011612,0.09992006394884094,0.09992006394884094,0.09992006394884094,0.09992006394884094,0.10002797799740287,0.12297391891479492,True,,,2,8d694bfc69c4458485e2964f3046990a,2020-11-14_16-36-50,1605371810,7612.411995887756,199846,thetagpu19,140.221.68.29,7612.411995887756,0,2,"1_batch_size=12,dropout=0.53927,epochs=29,learning_rate=0.02599",0.02598987062544139,0.5392744334592988,29,12
dd01458e,0.10008741505927854,0.10008741258741256,0.10008741258741256,0.10008741258741256,0.10008741258741256,0.10000000149011612,0.09990009990009988,0.09990009990009988,0.09990009990009988,0.09990009990009988,0.10000374664994444,0.16607356071472168,True,,,2,57bafb1ba94a432d8b8d06d8f57cbd55,2020-11-14_15-37-13,1605368233,4035.9833142757416,199910,thetagpu19,140.221.68.29,4035.9833142757416,0,2,"2_batch_size=26,dropout=0.79685,epochs=54,learning_rate=0.014971",0.014971397963219961,0.7968513765174963,54,26
dd03171a,0.10054422125442704,0.10054422085133352,0.10054422085133352,0.10054422085133352,0.10054422085133352,0.10000000149011612,0.10054422085133351,0.10054422085133351,0.10054422085133351,0.10054422085133351,0.10048979895552113,0.022156238555908203,True,,,2,1189882ce32d49e9bbff816257187cff,2020-11-14_14-45-02,1605365102,904.7721860408783,199620,thetagpu19,140.221.68.29,904.7721860408783,0,2,"3_batch_size=151,dropout=0.8609,epochs=43,learning_rate=0.0065995",0.0065994766822121105,0.8608969771387962,43,151
dd06a538,0.10001097114189811,0.10001097012469375,0.10001097012469375,0.10001097012469375,0.10001097012469375,0.10000000149011612,0.10001097012469375,0.10001097012469375,0.10001097012469375,0.10001097012469375,0.10000987336295641,0.21037960052490234,True,,,2,1f44660208544585b69936173596e476,2020-11-14_14-51-51,1605365511,1313.9333369731903,199688,thetagpu19,140.221.68.29,1313.9333369731903,0,2,"4_batch_size=87,dropout=0.61058,epochs=45,learning_rate=0.034801",0.03480050306036176,0.6105809559305133,45,87
dd086044,0.10016297375740008,0.10016297415025197,0.10016297415025197,0.10015542601200027,0.10006484835297984,0.10000000149011612,0.10016297415025194,0.10016297415025194,0.10016297415025194,0.10016297415025194,0.10013610945140079,0.01173853874206543,True,,,2,e8f0e06fde434f8fa893c48ec3ea70be,2020-11-14_14-41-56,1605364916,718.3164870738983,199684,thetagpu19,140.221.68.29,718.3164870738983,0,2,"5_batch_size=237,dropout=0.6754,epochs=60,learning_rate=0.039865",0.03986488614811232,0.6754042308119568,60,237
dd0a35c2,0.09920635192344586,0.09920634920634921,0.09920634920634921,0.09920634920634921,0.09920634920634921,0.10000000149011612,0.09920634920634921,0.09920634920634921,0.09920634920634921,0.09920634920634921,0.09928571470643557,0.0115203857421875,True,,,2,dde6282640cb4d32830036d40cbe8305,2020-11-14_14-48-07,1605365287,1089.9245121479034,199522,thetagpu19,140.221.68.29,1089.9245121479034,0,2,"6_batch_size=84,dropout=0.72625,epochs=12,learning_rate=0.011802",0.011801985829185367,0.7262513033573633,12,84
dd0bf1aa,0.10000000164657831,0.1,0.1,0.1,0.1,0.10000000149011612,0.1,0.1,0.1,0.1,0.10000000031366944,0.011908531188964844,True,,,2,005763ef5a074e34a7a7a36d0278caa5,2020-11-14_15-08-22,1605366502,2304.405982732773,199535,thetagpu19,140.221.68.29,2304.405982732773,0,2,"7_batch_size=40,dropout=0.76147,epochs=38,learning_rate=0.030366",0.030365979846340402,0.7614652915295961,38,40
dd0f17ae,0.10000210298543297,0.10000210442138933,0.10000210442138933,0.10000210442138933,0.10000210442138933,0.10000000149011612,0.10000210442138933,0.10000210442138933,0.10000210442138933,0.10000210442138933,0.10000189398466637,0.010182857513427734,True,,,2,c850a1ea00b24bffa385ef22b92a7c42,2020-11-14_14-56-26,1605365786,1589.0822169780731,199814,thetagpu19,140.221.68.29,1589.0822169780731,0,2,"8_batch_size=61,dropout=0.78478,epochs=34,learning_rate=0.015055",0.015055077721157007,0.7847790050471247,34,61
dd1326aa,0.1000691347914498,0.10006913516729102,0.10006913516729102,0.10006913516729102,0.10006913516729102,0.10000000149011612,0.09960823405201753,0.09960823405201753,0.09960823405201753,0.09960823405201753,0.09987786131588001,0.010978221893310547,True,,,2,932cfe34e1a84d1f9f61c3093199a57f,2020-11-14_14-59-11,1605365951,1031.9599297046661,199738,thetagpu19,140.221.68.29,1031.9599297046661,0,2,"9_batch_size=123,dropout=0.57832,epochs=61,learning_rate=0.030436",0.03043624206257535,0.5783178475174924,61,123
8b148504,0.45318205737405354,0.4534358573090967,0.45332099434212103,0.4465500983106618,0.00039123630672926394,0.10000000149011612,0.10182576943140322,0.10182576943140322,0.10182576943140322,0.10182576943140322,0.23141833228583913,0.012194395065307617,True,,,2,168306c885c04e94a08dab6d9448b22a,2020-11-14_14-53-57,1605365637,531.9517340660095,199504,thetagpu19,140.221.68.29,531.9517340660095,0,2,"10_batch_size=284,dropout=0.61125,epochs=32,learning_rate=0.0022307",0.002230673589852454,0.6112482684737331,32,284
98b43172,0.0997987232441383,0.09979872345463743,0.09979872345463743,0.09979872345463743,0.09979872345463743,0.10000000149011612,0.09979872345463746,0.09979872345463746,0.09979872345463746,0.09979872345463746,0.0998188512371354,0.011646747589111328,True,,,2,a4b608e5a9a740c9ad5eaaa84e6836e1,2020-11-14_17-00-36,1605373236,1422.3035490512848,199805,thetagpu19,140.221.68.29,1422.3035490512848,0,2,"1_batch_size=81,dropout=0.55381,epochs=48,learning_rate=0.079151",0.07915135275083678,0.553808707866832,48,81
98c2c2aa,0.10422740536076681,0.10422740524781342,0.10422740524781342,0.10422740524781342,0.10393586005830903,0.10000000149011612,0.09718172983479106,0.09718172983479106,0.09718172983479106,0.09718172983479106,0.10095724019917965,0.01394963264465332,True,,,2,b50b4bffb7a84dbdb85d812aa99d14f7,2020-11-14_16-45-06,1605372306,492.6195237636566,199628,thetagpu19,140.221.68.29,492.6195237636566,0,2,"2_batch_size=294,dropout=0.29397,epochs=20,learning_rate=0.053068",0.053068154401944984,0.29397240719717654,20,294
98c6c5da,0.10205078125,0.10205078125,0.10205078125,0.10205078125,0.10009765625,0.10000000149011612,0.1005859375,0.1005859375,0.1005859375,0.1005859375,0.10106445327401162,0.014446020126342773,True,,,2,a4b14c9d2f7544efb1a2c67071ffde7f,2020-11-14_16-48-03,1605372483,668.9189376831055,199653,thetagpu19,140.221.68.29,668.9189376831055,0,2,"3_batch_size=256,dropout=0.28184,epochs=50,learning_rate=0.090492",0.09049245632057758,0.2818352609537601,50,256
98d00e9c,0.10025456978839899,0.10025456723569934,0.10025456723569934,0.10025456723569934,0.10025456723569934,0.10000000149011612,0.09983028850953382,0.09983028850953382,0.09983028850953382,0.09983028850953382,0.10005939942594477,0.01171875,True,,,2,d6db704defc74005b8b66c88a9b8cc34,2020-11-14_17-41-40,1605375700,3886.150262117386,199878,thetagpu19,140.221.68.29,3886.150262117386,0,2,"4_batch_size=21,dropout=0.62374,epochs=11,learning_rate=0.043898",0.043897591413752546,0.6237413822650846,11,21
98d23ffa,0.10028338963364034,0.10028338806171563,0.10028338806171563,0.10028338806171563,0.10028338806171563,0.10000000149011612,0.10037785074895417,0.10037785074895417,0.10037785074895417,0.10037785074895417,0.10029283463664357,0.012368440628051758,True,,,2,ce6b5058dc844c6b9e7524b7b5781088,2020-11-14_16-48-59,1605372539,724.805722951889,199596,thetagpu19,140.221.68.29,724.805722951889,0,2,"5_batch_size=215,dropout=0.44649,epochs=46,learning_rate=0.068956",0.06895573595569088,0.4464939813571871,46,215
98d7c920,0.09994083338640106,0.09994083431302492,0.09994083431302492,0.09994083431302492,0.09984094419215787,0.10000000149011612,0.09997464327701067,0.09997464327701067,0.09997464327701067,0.09997464327701067,0.09995028551157925,0.011420726776123047,True,,,2,4884c5b3370242c4a9690633d28ff709,2020-11-14_16-52-15,1605372735,921.3949992656708,199813,thetagpu19,140.221.68.29,921.3949992656708,0,2,"6_batch_size=141,dropout=0.50962,epochs=55,learning_rate=0.095607",0.09560727771161735,0.5096186138368535,55,141
98db9078,0.09971174031185608,0.09971174004192873,0.09971174004192873,0.09971174004192873,0.09941692872117401,0.10000000149011612,0.10019217330538084,0.10019217330538084,0.10019217330538084,0.10019217330538084,0.09990325838704557,0.0203855037689209,True,,,2,35adb783c52746c98a5baf8ce57a010d,2020-11-14_16-46-20,1605372380,566.0028913021088,199671,thetagpu19,140.221.68.29,566.0028913021088,0,2,"7_batch_size=212,dropout=0.50318,epochs=12,learning_rate=0.05312",0.053119500651364705,0.5031831544794247,12,212
98ddce24,0.10010688885664329,0.10010688831286842,0.10010688831286842,0.10010688831286842,0.10010688831286842,0.10000000149011612,0.09991826187839478,0.09991826187839478,0.09991826187839478,0.09991826187839478,0.10002074911118122,0.011849403381347656,True,,,2,5cccba90d1944467a6894d6eec58438c,2020-11-14_16-46-36,1605372396,581.6398146152496,199550,thetagpu19,140.221.68.29,581.6398146152496,0,2,"8_batch_size=258,dropout=0.54629,epochs=36,learning_rate=0.063038",0.0630375139631637,0.5462893153187588,36,258
98e1d15e,0.0999597417190671,0.09995974175078656,0.09995974175078656,0.09995974175078656,0.09995974175078656,0.10000000149011612,0.09998956267612986,0.09998956267612986,0.09998956267612986,0.09998956267612986,0.0999756960916849,0.012031316757202148,True,,,2,a6c35182ec32460e8a7b154fbf6f5ac4,2020-11-14_17-09-15,1605373755,1445.416644334793,199660,thetagpu19,140.221.68.29,1445.416644334793,0,2,"9_batch_size=77,dropout=0.45308,epochs=45,learning_rate=0.047199",0.04719889239252997,0.4530821427227393,45,77
c054a756,0.09999999923236443,0.1,0.1,0.1,0.1,0.10000000149011612,0.10002690842854775,0.10002690842854775,0.10002690842854775,0.10002690842854775,0.10001076344366716,0.011707544326782227,True,,,2,3fc47fa094fd4e889b85a048e6595210,2020-11-14_16-58-43,1605373123,739.6901943683624,199905,thetagpu19,140.221.68.29,739.6901943683624,0,2,"10_batch_size=305,dropout=0.49218,epochs=26,learning_rate=0.041255",0.04125497941461809,0.49218447987567193,26,305
