trial_id,test_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
940e5df4,2.0201361179351807,79.22189807891846,True,,,1,4b1e423645d94d5d80e26ed63113e6d8,2020-10-05_15-54-52,1601938492,79.22189807891846,13737,CSI0354806,192.168.1.240,79.22189807891846,0,1,"8_batch_size=370,dropout=0.83457,epochs=49,learning_rate=0.084313",0.08431250889826364,0.8345691333927028,49,370
940e93fa,0.8468536138534546,28.806602954864502,True,,,1,c12b4bb3d7db466896de92c19e1fa480,2020-10-05_15-55-06,1601938506,28.806602954864502,13763,CSI0354806,192.168.1.240,28.806602954864502,0,1,"9_batch_size=414,dropout=0.52058,epochs=17,learning_rate=0.096677",0.09667659914280224,0.5205776175386799,17,414
940ecc94,1.1065343618392944,54.30500388145447,True,,,1,8105e7321a3c49ecbf6613b60ec4b037,2020-10-05_15-55-34,1601938534,54.30500388145447,13757,CSI0354806,192.168.1.240,54.30500388145447,0,1,"10_batch_size=310,dropout=0.71213,epochs=37,learning_rate=0.066723",0.06672266114681652,0.7121277901902541,37,310
940f0236,0.4876036047935486,25.484429121017456,True,,,1,dd21a39354d8448f9a3992294282d35a,2020-10-05_15-55-31,1601938531,25.484429121017456,13759,CSI0354806,192.168.1.240,25.484429121017456,0,1,"11_batch_size=537,dropout=0.65918,epochs=20,learning_rate=0.062007",0.06200715105331645,0.6591787983454369,20,537
940f353a,1.514896035194397,67.33831667900085,True,,,1,54d35c5add2b4623adc15aa2f78def82,2020-10-05_15-56-13,1601938573,67.33831667900085,13756,CSI0354806,192.168.1.240,67.33831667900085,0,1,"12_batch_size=508,dropout=0.84072,epochs=64,learning_rate=0.051057",0.05105699603453119,0.8407194815791186,64,508
940f6b9a,0.7333770394325256,72.0143620967865,True,,,1,62314944d448418d9686bbab50124fc3,2020-10-05_15-56-21,1601938581,72.0143620967865,13758,CSI0354806,192.168.1.240,72.0143620967865,0,1,"13_batch_size=209,dropout=0.50387,epochs=33,learning_rate=0.054973",0.054973065409977116,0.5038682849140772,33,209
940f9cf0,0.8335472941398621,76.42452192306519,True,,,1,18fd18f031bd483a9cda4d395e8a0971,2020-10-05_15-56-35,1601938595,76.42452192306519,13760,CSI0354806,192.168.1.240,76.42452192306519,0,1,"14_batch_size=427,dropout=0.76179,epochs=57,learning_rate=0.052677",0.05267701354668761,0.7617877489918736,57,427
940fcfb8,2.3101940155029297,183.07589483261108,True,,,1,4a572e8ec658442f88cffa2e4541e90a,2020-10-05_15-58-26,1601938706,183.07589483261108,13755,CSI0354806,192.168.1.240,183.07589483261108,0,1,"15_batch_size=25,dropout=0.88361,epochs=26,learning_rate=0.038348",0.038348362126872,0.8836111654387299,26,25
941005e6,1.715463638305664,75.10755014419556,True,,,1,69bf7ffe035f41339274a94cfcf729b0,2020-10-05_15-56-47,1601938607,75.10755014419556,13833,CSI0354806,192.168.1.240,75.10755014419556,0,1,"16_batch_size=317,dropout=0.76479,epochs=46,learning_rate=0.086427",0.08642706283082754,0.7647889453002426,46,317
94103656,0.4396545886993408,61.017919063568115,True,,,1,6f887c322ba64b75bcfd0e802373bfd8,2020-10-05_15-57-06,1601938626,61.017919063568115,13861,CSI0354806,192.168.1.240,61.017919063568115,0,1,"17_batch_size=452,dropout=0.65025,epochs=44,learning_rate=0.049492",0.04949202647339683,0.6502478665850207,44,452
