trial_id,robust_acc,test_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
f102e99c,0.5524861878453038,1.8541474342346191,151.3005063533783,True,,,1,ab84afedddf848e39ee35416e28b869e,2020-10-07_08-04-03,1602083043,151.3005063533783,23471,lambda1,140.221.79.11,151.3005063533783,0,1,"5_batch_size=181,dropout=0.67155,epochs=53,learning_rate=0.093399",0.09339917601822831,0.6715457162948069,53,181
f102e99d,0.7918136908962596,0.8083802461624146,122.92393016815186,True,,,1,0fb6a163db4448b4824951b062b7acec,2020-10-07_08-03-35,1602083015,122.92393016815186,23481,lambda1,140.221.79.11,122.92393016815186,0,1,"6_batch_size=436,dropout=0.5828,epochs=47,learning_rate=0.071464",0.07146396120454718,0.5827952505354546,47,436
f102e99e,0.552346570397112,1.9837523698806763,149.4773142337799,True,,,1,924ef4f8a07045e0bdc6ada1027800d2,2020-10-07_08-04-02,1602083042,149.4773142337799,23487,lambda1,140.221.79.11,149.4773142337799,0,1,"7_batch_size=277,dropout=0.79524,epochs=62,learning_rate=0.092431",0.09243090072885289,0.7952440095777414,62,277
f102e99f,0.20204603580562663,2.221026659011841,120.67681431770325,True,,,1,24f83bea04324a31bf50d9f04c4d70b6,2020-10-07_08-03-33,1602083013,120.67681431770325,23470,lambda1,140.221.79.11,120.67681431770325,0,1,"8_batch_size=391,dropout=0.86463,epochs=52,learning_rate=0.099478",0.09947778211542527,0.8646315587354074,52,391
f102e9a0,0.20149253731343286,2.3069896697998047,116.6953272819519,True,,,1,6e1ebee9e8ad468e874e961829f8cbb4,2020-10-07_08-03-29,1602083009,116.6953272819519,23556,lambda1,140.221.79.11,116.6953272819519,0,1,"9_batch_size=134,dropout=0.89891,epochs=21,learning_rate=0.076903",0.0769034507610383,0.8989074242369972,21,134
f102e9a1,0.7435897435897436,1.5029051303863525,148.504456281662,True,,,1,a0dd8521d66646d98e37c695496bb85c,2020-10-07_08-04-01,1602083041,148.504456281662,23468,lambda1,140.221.79.11,148.504456281662,0,1,"10_batch_size=57,dropout=0.58233,epochs=23,learning_rate=0.064305",0.06430473364264211,0.582333688586707,23,57
f102e9a2,0.8984962406015038,0.39517757296562195,115.33159160614014,True,,,1,0cc2deee0e8a47109f9997e906dd099f,2020-10-07_08-03-27,1602083007,115.33159160614014,23580,lambda1,140.221.79.11,115.33159160614014,0,1,"11_batch_size=266,dropout=0.58949,epochs=29,learning_rate=0.042733",0.04273346042760185,0.5894859948788054,29,266
f102e9a3,0.663003663003663,0.9996971487998962,107.49161005020142,True,,,1,e95fceb2c5fb4c74ba243201ece246dc,2020-10-07_08-03-20,1602083000,107.49161005020142,23561,lambda1,140.221.79.11,107.49161005020142,0,1,"12_batch_size=126,dropout=0.68526,epochs=17,learning_rate=0.046099",0.04609940680531817,0.6852582320428308,17,126
f102e9a4,0.49506903353057197,1.6257824897766113,173.03798460960388,True,,,1,03b485baf7a342e8903439b55bbf6918,2020-10-07_08-04-25,1602083065,173.03798460960388,23472,lambda1,140.221.79.11,173.03798460960388,0,1,"13_batch_size=117,dropout=0.54258,epochs=49,learning_rate=0.075124",0.0751235734047718,0.5425845461781199,49,117
f102e9a5,0.4379370629370629,1.78799569606781,170.8876895904541,True,,,1,12cd4e5680fb41fdb46d0fd65db465d8,2020-10-07_08-04-23,1602083063,170.8876895904541,23467,lambda1,140.221.79.11,170.8876895904541,0,1,"14_batch_size=176,dropout=0.75702,epochs=64,learning_rate=0.074752",0.07475232416874074,0.7570224698759496,64,176
f102e9a6,0.901172818213177,0.43156054615974426,131.08792996406555,True,,,1,becc33075918422f9422b72043f116e3,2020-10-07_08-03-43,1602083023,131.08792996406555,23464,lambda1,140.221.79.11,131.08792996406555,0,1,"15_batch_size=446,dropout=0.61927,epochs=59,learning_rate=0.04676",0.04675976133366241,0.6192692859790998,59,446
f102e9a7,0.8407651892765728,0.8131447434425354,122.41125202178955,True,,,1,3b0fd451bb5649a1ac357d53de09bc3c,2020-10-07_08-03-34,1602083014,122.41125202178955,23491,lambda1,140.221.79.11,122.41125202178955,0,1,"16_batch_size=571,dropout=0.82425,epochs=61,learning_rate=0.041662",0.04166167757734905,0.8242492748023031,61,571
f102e9a8,0.5503731343283582,1.6443349123001099,98.95550298690796,True,,,1,8f8e8cbc01674c3d8b1c35075aac27ad,2020-10-07_08-03-11,1602082991,98.95550298690796,23469,lambda1,140.221.79.11,98.95550298690796,0,1,"17_batch_size=536,dropout=0.82343,epochs=13,learning_rate=0.076854",0.07685363312781537,0.8234316842667442,13,536
f102e9a9,0.5548549810844893,1.4080376625061035,126.95113968849182,True,,,1,fda75c50a5774c4bb5ba1d4ca8caad5b,2020-10-07_08-03-39,1602083019,126.95113968849182,23678,lambda1,140.221.79.11,126.95113968849182,0,1,"18_batch_size=183,dropout=0.75029,epochs=30,learning_rate=0.061803",0.06180290930610871,0.7502853193358914,30,183
f102e9aa,0.30033557046979864,1.9454336166381836,117.92091012001038,True,,,1,af80aee3033d4e6d8a10b5e97fdac2f5,2020-10-07_08-03-30,1602083010,117.92091012001038,23465,lambda1,140.221.79.11,117.92091012001038,0,1,"19_batch_size=596,dropout=0.85692,epochs=46,learning_rate=0.071581",0.071581401497502,0.8569205261315126,46,596
f102e9ab,0.7493425378040763,0.9465572237968445,94.15337014198303,True,,,1,7fcd612e782446e0917d045c572bcf63,2020-10-07_08-03-06,1602082986,94.15337014198303,23586,lambda1,140.221.79.11,94.15337014198303,0,1,"20_batch_size=468,dropout=0.63018,epochs=13,learning_rate=0.091393",0.0913929605554103,0.6301792452309463,13,468
6489979a,0.8939923712650986,0.2474949210882187,85.42480134963989,True,,,1,cd87b9b4a0b94ed48b27094b23a4c61f,2020-10-07_08-06-03,1602083163,85.42480134963989,23567,lambda1,140.221.79.11,85.42480134963989,0,1,"1_batch_size=484,dropout=0.67133,epochs=16,learning_rate=0.029893",0.02989332156280487,0.671331499687111,16,484
6489979b,0.942471126607104,0.40619730949401855,135.86851477622986,True,,,1,0dcb4d8af80e484eb6290fdd753eb7ad,2020-10-07_08-06-54,1602083214,135.86851477622986,23485,lambda1,140.221.79.11,135.86851477622986,0,1,"2_batch_size=353,dropout=0.56471,epochs=61,learning_rate=0.03888",0.03887971102897193,0.5647088794292596,61,353
6489979c,0.8416002602049113,0.46917709708213806,127.58641719818115,True,,,1,3793ab2a3ae74c828afa919d3c72f60c,2020-10-07_08-06-45,1602083205,127.58641719818115,23438,lambda1,140.221.79.11,127.58641719818115,0,1,"3_batch_size=473,dropout=0.6045,epochs=64,learning_rate=0.05333",0.053330421306093494,0.6044954219963159,64,473
