trial_id,robust_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
fbacb358,0.9205910785803066,0.5843963623046875,True,,,2,145aa8a8667d4734b49824b0d08b6cdb,2020-10-07_02-32-11,1602063131,407.09799814224243,20145,lambda1,140.221.79.11,407.09799814224243,0,2,"11_batch_size=557,dropout=0.49939,epochs=46,learning_rate=0.020244",0.020243554714982324,0.4993859872174317,46,557
fbacb359,0.9463477698771816,0.7497820854187012,True,,,2,1eca0925ba3d4f27953edaaf185c79d0,2020-10-07_02-29-42,1602062982,257.40985465049744,20139,lambda1,140.221.79.11,257.40985465049744,0,2,"12_batch_size=595,dropout=0.49887,epochs=28,learning_rate=0.013902",0.013901829764082555,0.49887267611989583,28,595
fbacb35a,0.9358974358974359,0.10175299644470215,True,,,2,4dd45bdcd426483c8750b1c7cfd4c04a,2020-10-07_02-30-08,1602063008,283.2312545776367,20135,lambda1,140.221.79.11,283.2312545776367,0,2,"13_batch_size=48,dropout=0.43812,epochs=17,learning_rate=0.008688",0.008688034960255312,0.43811698939260885,17,48
fbacb35b,0.7222879684418146,0.7346799373626709,True,,,2,727a605ae153410497707aa048b1afab,2020-10-07_02-28-27,1602062907,182.39662837982178,20141,lambda1,140.221.79.11,182.39662837982178,0,2,"14_batch_size=390,dropout=0.53361,epochs=19,learning_rate=0.061961",0.061960732586589705,0.5336117285418271,19,390
fbacb35c,0.9444684528954191,0.5058679580688477,True,,,2,e29a8c93282d4d9f897e557cd29ffa47,2020-10-07_02-30-06,1602063006,281.7571322917938,20147,lambda1,140.221.79.11,281.7571322917938,0,2,"15_batch_size=356,dropout=0.43774,epochs=30,learning_rate=0.030058",0.030057654347570413,0.4377378119087453,30,356
fbacb35d,0.930955836616214,0.38533473014831543,True,,,2,5991ed34487941a89de73f16c5ebe350,2020-10-07_02-34-18,1602063258,533.6905407905579,20150,lambda1,140.221.79.11,533.6905407905579,0,2,"16_batch_size=371,dropout=0.56205,epochs=62,learning_rate=0.015189",0.01518874806614032,0.5620463496913566,62,371
fbacb35e,0.6863016863016863,0.5573008060455322,True,,,2,d2cbaddeb4604832835deeb2fad157b7,2020-10-07_02-29-22,1602062962,237.32155084609985,20152,lambda1,140.221.79.11,237.32155084609985,0,2,"17_batch_size=333,dropout=0.25328,epochs=25,learning_rate=0.053806",0.05380564968436287,0.25328187673428987,25,333
fbacb35f,0.9535625664657923,0.3775193691253662,True,,,2,7bda6f14dea64bf5b111d43f6fb955a7,2020-10-07_02-27-17,1602062837,112.24344992637634,20157,lambda1,140.221.79.11,112.24344992637634,0,2,"18_batch_size=217,dropout=0.41044,epochs=10,learning_rate=0.0099163",0.009916346001532527,0.4104366815181229,10,217
fbacb360,0.8636253336568794,0.3755009174346924,True,,,2,9ca1e8761dba4cdc884e4467b50a746c,2020-10-07_02-32-33,1602063153,428.4684944152832,20160,lambda1,140.221.79.11,428.4684944152832,0,2,"19_batch_size=317,dropout=0.54985,epochs=48,learning_rate=0.040575",0.040575300158979824,0.5498499609133962,48,317
fbacb361,0.8688083962626392,0.5581274032592773,True,,,2,0597cef0f69445acb08d09828ddd393d,2020-10-07_02-33-11,1602063191,466.43844628334045,20162,lambda1,140.221.79.11,466.43844628334045,0,2,"20_batch_size=601,dropout=0.26469,epochs=56,learning_rate=0.058811",0.058810563832294306,0.2646882081230226,56,601
