trial_id,robust_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
964c810a,0.8349301943607994,150.41068124771118,True,,,1,c5ecacce829f4c1285d97cd8c2d85f5a,2020-10-06_12-55-58,1602014158,150.41068124771118,14034,lambda1,140.221.79.11,150.41068124771118,0,1,"13_batch_size=281,dropout=0.3958,epochs=97,learning_rate=0.070078",0.07007786214063985,0.395795081482774,97,281
964c810b,0.828034188034188,159.42842316627502,True,,,1,862b7c90f470458a922df2c8e1af33d8,2020-10-06_12-56-07,1602014167,159.42842316627502,14016,lambda1,140.221.79.11,159.42842316627502,0,1,"14_batch_size=225,dropout=0.30656,epochs=85,learning_rate=0.084252",0.08425242806460043,0.3065598408200966,85,225
964c810c,0.48571428571428577,309.29075956344604,True,,,1,e49a51c040054418b98d0fb37e3c58b5,2020-10-06_12-58-37,1602014317,309.29075956344604,14342,lambda1,140.221.79.11,309.29075956344604,0,1,"15_batch_size=35,dropout=0.42682,epochs=61,learning_rate=0.069382",0.06938153368745593,0.426818856870505,61,35
964c810d,0.8434850863422292,78.57660818099976,True,,,1,6a1cb1fde9f542cb9d39bd02e4ff9c8a,2020-10-06_12-54-46,1602014086,78.57660818099976,14028,lambda1,140.221.79.11,78.57660818099976,0,1,"16_batch_size=490,dropout=0.59151,epochs=56,learning_rate=0.068557",0.06855735076867975,0.5915106342866792,56,490
964c810e,0.8892645815722738,85.20534110069275,True,,,1,b4100610637c49c9aa6f35efddd3a5e6,2020-10-06_12-54-53,1602014093,85.20534110069275,14012,lambda1,140.221.79.11,85.20534110069275,0,1,"17_batch_size=364,dropout=0.25677,epochs=52,learning_rate=0.073634",0.07363374699413477,0.2567713806442453,52,364
964c810f,0.8933220625528318,99.96077489852905,True,,,1,4eda0daf552943d6be85c0b91c8f0720,2020-10-06_12-55-08,1602014108,99.96077489852905,14014,lambda1,140.221.79.11,99.96077489852905,0,1,"18_batch_size=455,dropout=0.54346,epochs=74,learning_rate=0.049452",0.049451734077803754,0.5434626710301456,74,455
964c8110,0.839010989010989,143.55168795585632,True,,,1,2b76661280584f288940967957ec5e90,2020-10-06_12-55-51,1602014151,143.55168795585632,14149,lambda1,140.221.79.11,143.55168795585632,0,1,"19_batch_size=280,dropout=0.48507,epochs=89,learning_rate=0.057868",0.05786790944240987,0.48507412970706093,89,280
964c8111,0.8986013986013986,122.93893885612488,True,,,1,01f86657fda34a02b299a980f3efafd9,2020-10-06_12-55-31,1602014131,122.93893885612488,14029,lambda1,140.221.79.11,122.93893885612488,0,1,"20_batch_size=220,dropout=0.47587,epochs=71,learning_rate=0.04794",0.04794000873940767,0.47586937011009167,71,220
535433ea,0.9501779359430605,123.85788345336914,True,,,1,341cefaac74f4effa3391203835fe642,2020-10-06_13-00-49,1602014449,123.85788345336914,14009,lambda1,140.221.79.11,123.85788345336914,0,1,"1_batch_size=281,dropout=0.29844,epochs=73,learning_rate=0.017825",0.017825366095117052,0.29844395504958543,73,281
535433eb,1.0,76.20005559921265,True,,,1,ae999f5aa9c64f4c8ac5e72b8b66b24a,2020-10-06_13-00-01,1602014401,76.20005559921265,13996,lambda1,140.221.79.11,76.20005559921265,0,1,"2_batch_size=359,dropout=0.22057,epochs=47,learning_rate=0.016621",0.01662121589424517,0.22057082945693493,47,359
535433ec,0.8903010033444816,177.9219629764557,True,,,1,fcecd85be4b14acfa5784e3de4ac07f6,2020-10-06_13-01-43,1602014503,177.9219629764557,14013,lambda1,140.221.79.11,177.9219629764557,0,1,"3_batch_size=230,dropout=0.53448,epochs=94,learning_rate=0.037681",0.037681162720815876,0.5344761706232389,94,230
535433ed,0.8972355769230769,136.25897097587585,True,,,1,92e05bbc59e9400fbd0d470822d9fb05,2020-10-06_13-01-01,1602014461,136.25897097587585,13998,lambda1,140.221.79.11,136.25897097587585,0,1,"4_batch_size=128,dropout=0.41899,epochs=44,learning_rate=0.042442",0.04244180634427117,0.4189859831846377,44,128
535433ee,0.9456286685202347,110.27853417396545,True,,,1,e3039a71205840ae9492fe84173bfeb0,2020-10-06_13-00-35,1602014435,110.27853417396545,14005,lambda1,140.221.79.11,110.27853417396545,0,1,"5_batch_size=249,dropout=0.39528,epochs=53,learning_rate=0.036032",0.0360319408481682,0.3952794725755574,53,249
535433ef,0.8352720450281426,185.37793040275574,True,,,1,a0a6347361144b9faedbce1e321273d5,2020-10-06_13-01-50,1602014510,185.37793040275574,14147,lambda1,140.221.79.11,185.37793040275574,0,1,"6_batch_size=205,dropout=0.63245,epochs=94,learning_rate=0.029765",0.0297652620466304,0.6324542076916965,94,205
535433f0,0.8003273322422259,183.98013591766357,True,,,1,50d082da35384621ac44583e5025514f,2020-10-06_13-01-49,1602014509,183.98013591766357,13997,lambda1,140.221.79.11,183.98013591766357,0,1,"7_batch_size=141,dropout=0.55006,epochs=71,learning_rate=0.057496",0.057495573160909585,0.550056955272458,71,141
535433f1,0.8874856486796785,225.27442717552185,True,,,1,4c511956c9f14d55acba1d51bd4813e7,2020-10-06_13-02-30,1602014550,225.27442717552185,13999,lambda1,140.221.79.11,225.27442717552185,0,1,"8_batch_size=134,dropout=0.40411,epochs=93,learning_rate=0.046419",0.04641936000506212,0.40410698689772945,93,134
