trial_id,pt_test_acc,tf_test_acc,pt_uniform_accuracy,tf_uniform_accuracy,pt_gaussian_accuracy,tf_gaussian_accuracy,pt_saltandpepper_accuracy,tf_saltandpepper_accuracy,pt_spatial_accuracy,tf_spatial_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
33d26518,0.9366043103728324,0.9460999965667725,0.936810999510044,0.9459287726604606,0.9369334884860363,0.9458292503674668,0.9343535644292016,0.9439919157275846,0.0,0.0,0.7526552298120399,560.4281897544861,True,,,1,de62cc4197c9422f848c8f5caf124841,2020-10-23_12-16-41,1603473401,560.4281897544861,139721,iotagpu02,140.221.68.6,560.4281897544861,0,1,"8_batch_size=826,dropout=0.497,epochs=57,learning_rate=0.032438",0.03243818265046835,0.49699635907862344,57,826
33d28b7e,0.9347133864263061,0.9453999996185303,0.9350731871631555,0.9455383390494855,0.9349813204311613,0.9455000612444882,0.9326769965703087,0.9437545933365996,0.0,0.0,0.7517637883840035,545.1260786056519,True,,,1,adb05599a8e04b2e85b36b20fd0eac8f,2020-10-23_12-25-36,1603473936,545.1260786056519,139752,iotagpu02,140.221.68.6,545.1260786056519,0,1,"9_batch_size=421,dropout=0.59854,epochs=52,learning_rate=0.029045",0.029044674680767386,0.5985394637273876,52,421
33d2b16c,0.9347133875652484,0.9467999935150146,0.9347286869181773,0.9466024620284175,0.9347439980401763,0.9467555732484076,0.9325009186673199,0.9449794830965215,0.0,0.0,0.7521824503079283,540.7515153884888,True,,,1,eee87957fe844a1b9c328c305352702f,2020-10-23_12-25-36,1603473936,540.7515153884888,139822,iotagpu02,140.221.68.6,540.7515153884888,0,1,"10_batch_size=841,dropout=0.55355,epochs=76,learning_rate=0.022632",0.022632069766128488,0.553546275630713,76,841
c38e7a46,0.9373009656644931,0.9420999884605408,0.9374540666340029,0.9420397476727095,0.9373545443410094,0.9419478809407155,0.9352569206271434,0.9401335129838315,0.0,0.0,0.7513587627324446,560.3126413822174,True,,,1,e61b5229260b4327bd2d21892c27a1ed,2020-10-23_12-35-01,1603474501,560.3126413822174,139843,iotagpu02,140.221.68.6,560.3126413822174,0,1,"1_batch_size=413,dropout=0.60257,epochs=22,learning_rate=0.078951",0.07895099596844635,0.6025698882444669,22,413
c38eb43e,0.9352109975116268,0.9455999732017517,0.9351650538951494,0.9458751837334641,0.9349889759921607,0.9456684835864771,0.9331286746692801,0.9439612934835866,0.0,0.0,0.7519598636073497,558.0282533168793,True,,,1,05705bad66c944edbd6977f69671fa52,2020-10-23_12-34-58,1603474498,558.0282533168793,139837,iotagpu02,140.221.68.6,558.0282533168793,0,1,"2_batch_size=674,dropout=0.68973,epochs=16,learning_rate=0.061279",0.061279181489846166,0.6897264616990022,16,674
c38eddb0,0.9347133860466587,0.9399999976158142,0.9348664870161685,0.9401717907888288,0.9349966315531603,0.9401717907888288,0.9325545075943165,0.9380665115139637,0.0,0.0,0.749554110291774,555.3736627101898,True,,,1,a479839d50bd4acca55687b814923e09,2020-10-23_12-34-56,1603474496,555.3736627101898,139758,iotagpu02,140.221.68.6,555.3736627101898,0,1,"3_batch_size=627,dropout=0.50921,epochs=36,learning_rate=0.04142",0.04142045858795253,0.5092088046098808,36,627
c38f06a0,0.9357086082173002,0.9467999935150146,0.9359459211170996,0.9468321288584027,0.935968887800098,0.9469163400293974,0.9337334639882412,0.9449412052915237,0.0,0.0,0.7526846548817078,553.4803838729858,True,,,1,e49bac5eb11e43dfa7f5a531a4bc5001,2020-10-23_12-34-54,1603474494,553.4803838729858,139839,iotagpu02,140.221.68.6,553.4803838729858,0,1,"4_batch_size=699,dropout=0.53574,epochs=35,learning_rate=0.088386",0.08838643244117061,0.5357440710598089,35,699
c38f2f72,0.9371019229767429,0.9431999921798706,0.9370636330230278,0.943731626653601,0.9370559774620284,0.9437469377756001,0.9348971092601667,0.941702902988731,0.0,0.0,0.7518500102319768,554.9925181865692,True,,,1,415247e2970d4d5191e501f954daab5a,2020-10-23_12-34-56,1603474496,554.9925181865692,139695,iotagpu02,140.221.68.6,554.9925181865692,0,1,"5_batch_size=458,dropout=0.81676,epochs=32,learning_rate=0.097327",0.09732685678562994,0.8167632053190349,32,458
c38f5ec0,0.9374004906150186,0.946399986743927,0.9372703331700147,0.9466407398334149,0.9373315776580107,0.9466330842724154,0.935341131798138,0.9448034051935326,0.0,0.0,0.7531820749284472,559.9917492866516,True,,,1,03e810f4f9ce4cd18aa442c7771bfd47,2020-10-23_12-35-00,1603474500,559.9917492866516,139832,iotagpu02,140.221.68.6,559.9917492866516,0,1,"6_batch_size=852,dropout=0.67879,epochs=56,learning_rate=0.091611",0.09161098774514927,0.6787894924432715,56,852
c38f8792,0.9331210320162925,0.9442999958992004,0.9334195859872612,0.9447727829495345,0.9334042748652621,0.9447191940225379,0.9312530622243999,0.9424454924056835,0.0,0.0,0.7507435420370172,556.7538752555847,True,,,1,5dca0424e05e438785f36de6752e5b1a,2020-10-23_12-34-57,1603474497,556.7538752555847,139762,iotagpu02,140.221.68.6,556.7538752555847,0,1,"7_batch_size=436,dropout=0.51581,epochs=39,learning_rate=0.089602",0.08960248796848426,0.5158133534455709,39,436
