trial_id,pt_test_acc,tf_test_acc,pt_uniform_accuracy,tf_uniform_accuracy,pt_gaussian_accuracy,tf_gaussian_accuracy,pt_saltandpepper_accuracy,tf_saltandpepper_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
042eb570,0.3732862127762215,0.9047999978065491,0.7732656514382403,0.906286606794221,0.7706625016269686,0.907848496680984,0.7929194325133412,0.9342704672653911,0.7954174208627396,391.68616580963135,True,,,1,5515ec5c077a4ccb9b21181b5b512713,2020-10-09_16-18-17,1602278297,391.68616580963135,105805,iotagpu02,140.221.68.6,391.68616580963135,0,1,"5_batch_size=591,dropout=0.4823,epochs=84,learning_rate=0.074099",0.07409897030126482,0.4822955411388509,84,591
03b5afbc,0.5041247580464431,0.8751000165939331,0.4932793522267207,0.8435627530364372,0.4879352226720648,0.8448582995951417,0.4963562753036437,0.8409716599190283,0.6732735421741766,454.9643681049347,True,,,1,447c65b8fe95423098a06aa203df9bcc,2020-10-09_16-26-23,1602278783,454.9643681049347,106397,iotagpu02,140.221.68.6,454.9643681049347,0,1,"1_batch_size=475,dropout=0.88303,epochs=95,learning_rate=0.02355",0.02355013795828248,0.8830264064476032,95,475
03b6483c,0.10887843666347206,0.9555000066757202,0.874617186092596,0.9475770131507837,0.8809223563321924,0.9488380471987029,0.883444424428031,0.9459556836606017,0.8182166442752625,237.39283204078674,True,,,1,5755f2efaf3e4131a85d0005af2dad0e,2020-10-09_16-22-45,1602278565,237.39283204078674,106380,iotagpu02,140.221.68.6,237.39283204078674,0,1,"2_batch_size=427,dropout=0.64089,epochs=49,learning_rate=0.022899",0.02289857147383977,0.6408894926380742,49,427
03b677ee,0.21498963746375271,0.9275000095367432,0.7424980083207932,0.8989997344427724,0.7453306187483403,0.8997078870496592,0.7586084801274675,0.8946622997255909,0.7602870844268899,259.4454607963562,True,,,1,0d4f7b896878410daada20eb7f04bc6a,2020-10-09_16-23-08,1602278588,259.4454607963562,105952,iotagpu02,140.221.68.6,259.4454607963562,0,1,"3_batch_size=869,dropout=0.68511,epochs=56,learning_rate=0.041408",0.041407959425850356,0.6851074238773588,56,869
03b6a660,0.6125899120684593,0.8003000020980835,0.4102302192189833,0.7934312878133103,0.4107016578926691,0.7951598962834918,0.42154474738744396,0.7938241533747152,0.6297227345171446,390.4767348766327,True,,,1,47ed6acf0dc24a0abdd1d2c27cea9764,2020-10-09_16-25-19,1602278719,390.4767348766327,106001,iotagpu02,140.221.68.6,390.4767348766327,0,1,"4_batch_size=979,dropout=0.80378,epochs=85,learning_rate=0.057276",0.057275645357702624,0.8037822600478917,85,979
03b6d89c,0.6071393767825696,0.8403000235557556,0.5130738826391,0.7739434478564913,0.5203709334144117,0.7750076010945577,0.5162663423532989,0.7854971115840681,0.6664498399100316,355.9004578590393,True,,,1,714012365e99427fa650f32c81ff3b7f,2020-10-09_16-24-44,1602278684,355.9004578590393,106070,iotagpu02,140.221.68.6,355.9004578590393,0,1,"5_batch_size=506,dropout=0.69561,epochs=75,learning_rate=0.060191",0.060191428937410085,0.6956066422305954,75,506
14c4dbf6,0.5314939758843846,0.8629000186920166,0.5812271062271062,0.9103479853479853,0.5908424908424909,0.910989010989011,0.6006410256410256,0.9248168498168499,0.7391573079301088,462.5388262271881,True,,,1,207c33a2cbae40a4be632bb61ac48664,2020-10-09_16-34-09,1602279249,462.5388262271881,106107,iotagpu02,140.221.68.6,462.5388262271881,0,1,"1_batch_size=840,dropout=0.51628,epochs=99,learning_rate=0.098062",0.09806171860304932,0.5162796315392753,99,840
14c51db4,0.13353622157288633,0.9501000046730042,0.9109932213380489,0.899351606248158,0.9130562923666372,0.8999410551134689,0.923666371942234,0.8978779840848806,0.8160653446674148,397.0317361354828,True,,,1,e72800b634cf4e5aac9148f949e83b79,2020-10-09_16-33-03,1602279183,397.0317361354828,106129,iotagpu02,140.221.68.6,397.0317361354828,0,1,"2_batch_size=522,dropout=0.37507,epochs=86,learning_rate=0.049264",0.04926398390485623,0.3750733311019868,86,522
14c5519e,0.0973507001460211,0.9527999758720398,0.8697868396663577,0.9969416126042632,0.8770157553290083,0.997775718257646,0.8781278962001854,0.9925857275254866,0.832798028200126,441.370796918869,True,,,1,d2e18220190944ddb338815d5a87d2d9,2020-10-09_16-33-48,1602279228,441.370796918869,106103,iotagpu02,140.221.68.6,441.370796918869,0,1,"3_batch_size=830,dropout=0.37946,epochs=94,learning_rate=0.049197",0.049196568847537994,0.37946446843546144,94,830
14c57fc0,0.42145241783044046,0.9000999927520752,0.7450041062140706,0.9290993703805092,0.7517109225294278,0.9327949630440734,0.7640295647413085,0.9281412537640296,0.7965415739069919,225.49666380882263,True,,,1,5081114e335449aca3b7cb934af0e0d7,2020-10-09_16-30-12,1602279012,225.49666380882263,106119,iotagpu02,140.221.68.6,225.49666380882263,0,1,"4_batch_size=562,dropout=0.47559,epochs=47,learning_rate=0.076037",0.07603727757804711,0.4755870974417993,47,562
14c5aff4,0.480724506010519,0.880299985408783,0.7566607460035524,0.8736166142915699,0.7619893428063943,0.8760759666621123,0.7740128432846017,0.8830441317119825,0.7858030170224394,282.7290554046631,True,,,1,44759ac052d04414a7f526569c77b28e,2020-10-09_16-31-09,1602279069,282.7290554046631,106096,iotagpu02,140.221.68.6,282.7290554046631,0,1,"5_batch_size=563,dropout=0.40381,epochs=58,learning_rate=0.092134",0.09213400458089982,0.40380636486126875,58,563
2a59ad42,0.0730442929951871,0.9563000202178955,0.9649781113195748,0.9471544715447154,0.9649781113195748,0.9476235146966854,0.967010631644778,0.9460600375234521,0.8458936489077329,328.1856689453125,True,,,1,2b10038de89245418b80a936375a1ff0,2020-10-09_16-39-40,1602279580,328.1856689453125,106116,iotagpu02,140.221.68.6,328.1856689453125,0,1,"1_batch_size=492,dropout=0.25048,epochs=71,learning_rate=0.041692",0.041691898615562197,0.25047587000935523,71,492
